OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config_id
False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,975
False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,976
True,True,True,True,True,False,True,True,True,False,True,False,True,False,True,False,977
True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,978
True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,979
False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,980
False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,981
True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,982
True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,983
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,984
True,True,True,True,True,False,True,True,True,False,True,False,True,True,False,False,985
False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,986
False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,987
True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,988
False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,989
True,True,True,False,False,True,True,True,False,True,True,True,False,False,True,False,990
False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,991
True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,False,992
True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,993
False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,994
False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,False,995
True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,996
False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,997
False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,998
True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,999
True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1000
True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,True,1001
True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,1003
False,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,1006
True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,1007
False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,1009
True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,1010
False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,1011
True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,False,1012
False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,1013
True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,1014
False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1015
False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1016
True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1017
False,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,1020
False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,1021
False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,1022
True,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,1023
True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False,1024
True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,1025
False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,1026
False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,1027
False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,1028
True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,1029
True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,1030
True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,1031
True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1032
True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,False,1033
True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,1034
True,True,True,True,True,True,False,True,True,False,False,False,True,True,True,False,1035
True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1036
False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,1037
False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,1038
False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1039
True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,1040
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1041
True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,1042
False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,1043
True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1044
False,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,1045
True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,1046
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1047
True,False,False,True,True,False,False,False,True,True,False,False,True,True,True,True,1048
True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,1049
True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,1050
True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,1051
True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,True,1052
True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,False,1053
False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,1054
False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1055
True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,1056
True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,1057
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1058
False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,1059
False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,True,1060
True,True,False,True,False,True,True,False,False,True,True,True,False,True,True,False,1061
False,True,False,False,True,False,False,False,True,True,True,True,True,False,False,False,1062
False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1063
