NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config_id,Resampling,CBR,VBRRange
False,False,False,False,False,False,False,True,False,False,False,False,True,411,44,320,0
False,False,False,False,False,False,False,False,True,False,False,False,True,412,48,8,1
False,False,False,True,True,False,False,False,False,False,False,False,False,413,8,8,0
False,False,False,False,False,False,True,False,False,False,False,False,True,414,44,320,0
False,False,False,True,False,False,False,False,False,False,True,False,False,415,22,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,416,22,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,417,8,8,0
False,False,False,True,True,False,False,False,False,False,False,False,False,418,8,8,0
False,True,False,False,False,True,True,False,False,False,False,False,False,419,22,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,420,44,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,421,48,160,0
False,False,False,True,False,False,True,False,False,False,False,False,False,422,48,160,0
False,False,True,False,False,False,False,False,False,False,True,False,True,423,22,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,424,22,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,425,8,8,2
False,True,False,False,False,False,False,True,False,False,False,False,False,426,22,8,0
False,True,False,False,False,False,True,False,False,False,False,False,False,427,22,8,2
True,False,False,False,False,False,False,False,True,False,False,False,True,428,8,160,0
False,True,False,False,False,False,False,True,False,False,False,True,False,429,8,160,0
False,False,False,False,False,False,False,False,False,False,True,True,True,430,44,320,0
False,False,False,False,False,False,False,False,False,False,True,True,True,431,22,320,0
False,True,False,False,False,False,False,False,False,False,True,True,False,432,22,8,0
False,True,False,False,False,False,True,False,False,False,False,True,False,433,22,8,0
False,False,False,True,False,False,False,True,False,False,False,True,False,434,22,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,435,44,8,0
False,False,False,False,False,False,True,False,False,False,False,True,True,436,22,8,0
False,True,False,False,True,False,False,False,False,False,False,True,False,437,22,8,0
False,True,False,False,True,False,False,False,False,False,False,True,False,438,44,320,0
False,False,False,True,False,False,True,False,False,False,False,True,False,439,22,160,0
False,True,False,False,False,False,False,False,False,False,True,True,False,440,22,8,0
False,True,False,False,False,False,True,False,False,False,False,True,False,441,8,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,442,48,320,0
False,True,False,False,False,False,False,False,False,False,True,True,False,443,44,8,0
False,False,False,False,False,False,True,False,False,True,False,True,True,444,22,8,2
False,False,False,True,True,False,False,False,False,False,False,True,False,445,22,8,0
False,False,False,False,False,False,False,True,False,False,False,True,True,446,44,160,0
False,True,False,False,False,False,False,False,True,False,False,True,False,447,8,320,0
False,False,False,False,False,False,False,True,False,False,False,True,True,448,48,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,449,8,8,1
False,True,False,False,False,False,False,False,False,False,True,True,False,450,48,8,2
False,False,False,False,False,False,True,False,False,False,False,True,True,451,8,160,0
False,False,False,False,False,False,True,False,False,False,False,True,True,452,8,8,0
False,False,False,False,False,False,False,False,False,False,True,True,True,453,44,8,1
False,False,False,False,False,False,False,False,False,False,True,True,True,454,8,320,0
False,False,False,True,False,False,False,True,False,False,False,True,False,455,48,8,0
False,False,False,True,False,True,False,False,False,False,True,True,False,456,8,320,0
False,False,False,False,False,False,False,False,False,False,True,True,True,457,48,8,0
False,False,False,False,True,False,False,False,False,False,False,True,True,458,8,8,0
False,False,False,True,True,False,False,False,False,False,False,True,False,459,48,8,0
False,False,True,True,True,False,False,False,False,False,False,True,False,460,48,8,0
False,True,False,False,True,False,False,False,False,False,False,True,False,461,44,8,0
False,True,False,False,False,False,False,False,False,False,True,True,False,462,44,8,2
False,False,False,False,False,False,True,False,False,False,False,True,True,463,44,8,0
False,True,False,False,True,False,False,False,False,False,False,True,False,464,8,8,0
True,True,False,False,False,False,False,False,True,False,False,True,False,465,48,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,466,48,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,467,44,320,0
False,True,False,False,False,False,False,True,False,False,False,False,False,468,48,8,0
False,False,False,False,False,False,False,False,True,False,False,False,True,469,8,8,0
False,False,False,True,False,False,False,False,True,False,False,False,False,470,22,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,471,8,8,2
False,False,False,False,True,False,False,False,False,False,False,False,True,472,48,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,473,22,160,0
False,False,False,False,True,False,False,False,False,False,False,False,True,474,48,320,0
False,True,False,False,False,False,False,True,False,False,False,False,False,475,22,8,1
False,False,False,False,False,False,False,False,False,False,True,False,True,476,48,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,477,22,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,478,8,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,479,8,8,0
False,False,False,False,False,False,True,False,False,True,False,False,True,480,8,8,1
False,False,False,True,True,False,False,False,False,False,False,False,False,481,22,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,482,48,160,0
False,True,False,False,False,False,False,False,True,False,False,False,False,483,22,8,0
False,False,False,True,False,False,False,True,False,False,False,False,False,484,22,8,0
False,False,False,False,True,False,False,False,False,False,False,False,True,485,8,8,0
False,True,False,False,False,False,True,False,False,False,False,False,False,486,22,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,487,48,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,488,44,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,489,8,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,490,8,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,491,44,320,0
False,False,False,False,False,True,False,True,False,False,False,False,True,492,44,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,493,22,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,494,44,8,0
False,False,False,True,False,False,False,False,False,False,True,False,False,495,8,160,0
False,False,True,False,False,False,False,False,True,False,False,False,True,496,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,497,22,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,498,22,8,2
False,True,False,False,False,False,True,False,False,False,False,False,False,499,8,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,500,8,8,0
True,False,False,False,False,False,False,True,False,False,False,False,True,501,44,8,1
False,False,False,False,True,False,False,False,False,False,False,False,True,502,48,320,0
False,True,False,False,True,False,False,False,False,False,False,False,False,503,44,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,504,22,8,0
False,False,False,False,False,False,False,False,False,False,True,False,True,505,22,160,0
False,False,False,False,False,False,False,False,False,False,True,False,True,506,48,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,507,44,8,0
False,False,False,False,False,False,True,False,False,False,False,False,True,508,8,160,0
False,True,False,False,False,False,False,False,False,False,True,False,False,509,8,8,0
False,True,False,False,False,False,False,False,True,False,False,False,False,510,44,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,511,22,8,1
False,True,False,False,False,False,False,False,True,False,False,False,False,512,22,8,0
False,True,False,False,True,False,False,False,False,True,False,False,False,513,8,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,514,22,320,0
False,False,False,True,False,False,True,False,False,False,False,False,False,515,8,160,0
False,False,False,True,False,False,False,False,True,False,False,False,False,516,48,8,0
False,False,False,False,False,False,False,True,False,False,False,False,True,517,22,320,0
False,False,False,False,False,False,False,False,False,False,True,False,True,518,22,8,1
False,False,False,False,False,False,False,False,True,False,False,False,True,519,8,8,0
False,False,False,True,False,False,True,False,False,False,False,False,False,520,44,8,0
False,True,False,False,True,False,False,False,False,False,False,False,False,521,22,8,0
False,True,False,False,False,False,False,True,False,False,False,False,False,522,22,8,0
False,False,False,True,True,False,False,False,False,False,False,False,False,523,8,8,0
False,True,False,False,False,False,False,False,False,False,True,False,False,524,48,8,0
