iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,config_id,threads
False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,363,10
False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,364,10
False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,365,10
False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,366,10
False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,367,10
False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,368,90
False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,369,90
False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,False,370,90
False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,371,10
False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,372,10
False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,373,10
False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,374,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,375,90
False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,376,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,377,90
True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,378,90
False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,379,90
True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,380,10
True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,381,10
False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,382,10
True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,383,90
False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,384,10
False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,385,90
False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,386,90
False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,387,10
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,388,90
False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,389,90
False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,390,90
False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,391,90
False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,392,90
False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,393,10
False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,394,10
False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,395,10
False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,396,10
False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,397,90
False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,398,90
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,399,10
False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,400,10
True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,401,90
False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,402,90
False,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,403,10
False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False,404,90
False,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,405,90
False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,406,10
False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,True,407,10
False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,408,90
False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,409,90
False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,410,90
False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,411,90
False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,True,412,90
False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,413,90
False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,True,414,10
False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,415,10
False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,True,416,10
False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,417,90
False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,418,90
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,419,90
False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,420,10
True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,421,90
False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,422,10
False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,423,10
False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,424,10
False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,False,True,425,90
False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,426,90
False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,427,90
False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,428,10
False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,429,10
False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,False,430,10
